date,mean,std,ci_hi_95,ci_low_95,aor,var,sim_type,runtime_stamp,description,forecast_start,agency,criminality
2023-01-17 00:00:00,4.795824728572246,2.411897003270277,7.026457417427784,2.565192039716706,USA,ice_other,alos_span,29,25%-forecast,2022-12-20 00:00:00,ice,other
2023-01-17 00:00:00,3.7452934365227915,2.4936367012398324,5.8300258897029895,1.6605609833425938,USA,cbp_pend,alos_span,29,25%-forecast,2022-12-20 00:00:00,cbp,pend
2023-01-17 00:00:00,5.347322756351732,1.8465870085097493,6.891108129075503,3.8035373836279596,USA,cbp_crim,alos_span,29,25%-forecast,2022-12-20 00:00:00,cbp,crim
2023-01-17 00:00:00,4.447414559528675,0.7000637245322763,5.094865518714041,3.7999636003433057,USA,cbp_other,alos_span,29,25%-forecast,2022-12-20 00:00:00,cbp,other
2023-01-17 00:00:00,5.452216591168539,2.3281667446871483,7.241803971399668,3.6626292109374115,USA,bookin_rate,alos_span,29,25%-forecast,2022-12-20 00:00:00,,
2023-01-17 00:00:00,4.226328436093458,1.9636654254445656,5.867993814846022,2.584663057340892,USA,arrival_time,alos_span,29,25%-forecast,2022-12-20 00:00:00,,
2023-01-17 00:00:00,5.63860517222169,2.2635175884399232,7.378498811904966,3.8987115325384165,USA,releases_dt,alos_span,29,25%-forecast,2022-12-20 00:00:00,,
2023-01-17 00:00:00,0,0,0,0,USA,overflow_dt,alos_span,29,25%-forecast,2022-12-20 00:00:00,,
2023-01-17 00:00:00,3.9495716519613095,1.469455501998067,5.308591325326773,2.5905519785958444,USA,alos_rate,bi_span,29,25%-forecast,2022-12-20 00:00:00,,
2023-01-17 00:00:00,4.580625269876847,1.8266588282809606,6.497586146205526,2.6636643935481676,USA,population,bi_span,29,25%-forecast,2022-12-20 00:00:00,,
2023-01-17 00:00:00,4.227579785125331,1.808494068931942,5.900157835635431,2.5550017346152303,USA,releases,bi_span,29,25%-forecast,2022-12-20 00:00:00,,
2023-01-17 00:00:00,4.051996686318633,1.5355125977317814,5.232296152994492,2.8716972196427726,USA,beds_in_use,bi_span,29,25%-forecast,2022-12-20 00:00:00,,
2023-01-17 00:00:00,3.900615781378603,1.7525091517677092,5.521416419279424,2.2798151434777814,USA,los,bi_span,29,25%-forecast,2022-12-20 00:00:00,,
2023-01-17 00:00:00,0,0,0,0,USA,overflow,bi_span,29,25%-forecast,2022-12-20 00:00:00,,
2023-01-17 00:00:00,4.370185190982305,4.611824425041792,8.225766897200156,0.5146034847644527,USA,ice_pend,bi_span,29,25%-forecast,2022-12-20 00:00:00,ice,pend
2023-01-17 00:00:00,2.7820154109583033,1.0771344486425012,3.682522345431516,1.8815084764850878,USA,ice_crim,bi_span,29,25%-forecast,2022-12-20 00:00:00,ice,crim
2023-01-17 00:00:00,4.875909538805523,2.0287560867487326,6.752195980009434,2.9996230976016105,USA,ice_other,bi_span,29,25%-forecast,2022-12-20 00:00:00,ice,other
2023-01-17 00:00:00,4.7412757161038215,1.6434433915991333,6.2612073494256615,3.2213440827819815,USA,cbp_pend,bi_span,29,25%-forecast,2022-12-20 00:00:00,cbp,pend
2023-01-17 00:00:00,3.7523273744866503,1.3021753184818978,4.840973184367348,2.6636815646059504,USA,cbp_crim,bi_span,29,25%-forecast,2022-12-20 00:00:00,cbp,crim
2023-01-17 00:00:00,3.479051908720205,1.0222156050820255,4.2103009012066135,2.7478029162337956,USA,cbp_other,bi_span,29,25%-forecast,2022-12-20 00:00:00,cbp,other
2023-01-17 00:00:00,3.7360216410081635,2.4290566281241217,6.285160237887183,1.1868830441291451,USA,bookin_rate,bi_span,29,25%-forecast,2022-12-20 00:00:00,,
2023-01-17 00:00:00,4.756310845732532,2.23972428407107,6.827710327260329,2.6849113642047335,USA,arrival_time,bi_span,29,25%-forecast,2022-12-20 00:00:00,,
2023-01-17 00:00:00,5.412224931166811,1.7849668914534738,7.628554058270273,3.1958958040633436,USA,releases_dt,bi_span,29,25%-forecast,2022-12-20 00:00:00,,
2023-01-17 00:00:00,0,0,0,0,USA,overflow_dt,bi_span,29,25%-forecast,2022-12-20 00:00:00,,
2023-01-18 00:00:00,5.154232717249193,2.701509453563813,7.412751140408988,2.895714294089396,USA,alos_rate,full_fact,30,25%-forecast,2022-12-20 00:00:00,,
2023-01-18 00:00:00,4.099367638893884,1.4568789347190958,5.141556046008374,3.057179231779392,USA,population,full_fact,30,25%-forecast,2022-12-20 00:00:00,,
2023-01-18 00:00:00,4.143163300285237,1.4882542821750344,5.991075062634563,2.295251537935911,USA,releases,full_fact,30,25%-forecast,2022-12-20 00:00:00,,
2023-01-18 00:00:00,4.594467697745873,3.20682201876268,7.275437997374299,1.9134973981174443,USA,beds_in_use,full_fact,30,25%-forecast,2022-12-20 00:00:00,,
2023-01-18 00:00:00,2.804392057233685,1.3040148358148045,3.7372280755220073,1.8715560389453616,USA,los,full_fact,30,25%-forecast,2022-12-20 00:00:00,,
2023-01-18 00:00:00,0,0,0,0,USA,overflow,full_fact,30,25%-forecast,2022-12-20 00:00:00,,
2023-01-18 00:00:00,3.4327400144193025,0.983554678107858,4.255012302884247,2.610467725954356,USA,ice_pend,full_fact,30,25%-forecast,2022-12-20 00:00:00,ice,pend
2023-01-18 00:00:00,4.778880760427955,2.0279013818288747,6.337663751189164,3.2200977696667463,USA,ice_crim,full_fact,30,25%-forecast,2022-12-20 00:00:00,ice,crim
2023-01-18 00:00:00,6.5722622768000685,1.928669472724374,8.355984038560003,4.788540515040133,USA,ice_other,full_fact,30,25%-forecast,2022-12-20 00:00:00,ice,other
2023-01-18 00:00:00,4.435486189841531,2.267722328150793,6.815314822390871,2.055657557292193,USA,cbp_pend,full_fact,30,25%-forecast,2022-12-20 00:00:00,cbp,pend
2023-01-18 00:00:00,3.119442929470581,1.589849617093475,5.649248449408505,0.5896374095326578,USA,cbp_crim,full_fact,30,25%-forecast,2022-12-20 00:00:00,cbp,crim
2023-01-18 00:00:00,5.025164131809973,2.0399886642541185,6.5932382303231805,3.457090033296767,USA,cbp_other,full_fact,30,25%-forecast,2022-12-20 00:00:00,cbp,other
2023-01-18 00:00:00,3.826262081929618,1.3904178957049762,5.285416176031598,2.367107987827641,USA,bookin_rate,full_fact,30,25%-forecast,2022-12-20 00:00:00,,
2023-01-18 00:00:00,4.268410424539914,1.1400211796877475,5.464789280740501,3.0720315683393284,USA,arrival_time,full_fact,30,25%-forecast,2022-12-20 00:00:00,,
2023-01-18 00:00:00,4.398702247352967,1.470605350905014,5.628159088170161,3.169245406535771,USA,releases_dt,full_fact,30,25%-forecast,2022-12-20 00:00:00,,
2023-01-18 00:00:00,0,0,0,0,USA,overflow_dt,full_fact,30,25%-forecast,2022-12-20 00:00:00,,
2023-01-18 00:00:00,4.252043442148508,1.3810317338466653,5.406614865078874,3.0974720192181393,USA,alos_rate,alos_span,30,25%-forecast,2022-12-20 00:00:00,,
2023-01-18 00:00:00,3.984467369817863,1.339032289355908,5.389695577239466,2.579239162396263,USA,population,alos_span,30,25%-forecast,2022-12-20 00:00:00,,
2023-01-18 00:00:00,4.156362612023147,1.7217904871965213,5.479847939833272,2.8328772842130228,USA,releases,alos_span,30,25%-forecast,2022-12-20 00:00:00,,
2023-01-18 00:00:00,4.221755715286349,1.98529388026667,5.64194940291641,2.801562027656289,USA,beds_in_use,alos_span,30,25%-forecast,2022-12-20 00:00:00,,
2023-01-18 00:00:00,3.7063304135025326,0.9926659568295803,4.9388879943403134,2.47377283266475,USA,los,alos_span,30,25%-forecast,2022-12-20 00:00:00,,
2023-01-18 00:00:00,0,0,0,0,USA,overflow,alos_span,30,25%-forecast,2022-12-20 00:00:00,,
2023-01-18 00:00:00,4.825694318810137,2.2152821526471915,7.1504903622235965,2.5008982753966786,USA,ice_pend,alos_span,30,25%-forecast,2022-12-20 00:00:00,ice,pend
2023-01-18 00:00:00,3.5877762453894904,1.4525447585888298,5.1121284835967185,2.063424007182266,USA,ice_crim,alos_span,30,25%-forecast,2022-12-20 00:00:00,ice,crim
2023-01-18 00:00:00,5.201679562645981,3.164666264482245,8.128507702197922,2.274851423094039,USA,ice_other,alos_span,30,25%-forecast,2022-12-20 00:00:00,ice,other
2023-01-18 00:00:00,4.885527963253991,1.5425638436819977,6.8008739528847455,2.9701819736232347,USA,cbp_pend,alos_span,30,25%-forecast,2022-12-20 00:00:00,cbp,pend
2023-01-18 00:00:00,4.887007460561316,2.1431932123632063,6.420155525854788,3.353859395267842,USA,cbp_crim,alos_span,30,25%-forecast,2022-12-20 00:00:00,cbp,crim
2023-01-18 00:00:00,2.343638363854006,1.2078917870538548,3.611243054325972,1.0760336733820406,USA,cbp_other,alos_span,30,25%-forecast,2022-12-20 00:00:00,cbp,other
2023-01-18 00:00:00,4.583049773257308,2.199192001895683,6.273498390083765,2.8926011564308505,USA,bookin_rate,alos_span,30,25%-forecast,2022-12-20 00:00:00,,
2023-01-18 00:00:00,3.856913385992912,1.8083203048513237,5.754629162251463,1.9591976097343637,USA,arrival_time,alos_span,30,25%-forecast,2022-12-20 00:00:00,,
2023-01-18 00:00:00,4.959916270896594,3.1079160106272803,7.558199078448947,2.361633463344237,USA,releases_dt,alos_span,30,25%-forecast,2022-12-20 00:00:00,,
2023-01-18 00:00:00,0,0,0,0,USA,overflow_dt,alos_span,30,25%-forecast,2022-12-20 00:00:00,,
2023-01-18 00:00:00,4.72640659684656,2.07501293294428,6.645473485585024,2.8073397081080924,USA,alos_rate,bi_span,30,25%-forecast,2022-12-20 00:00:00,,
2023-01-18 00:00:00,4.41775973799482,1.6059112774222168,5.652172420163697,3.18334705582594,USA,population,bi_span,30,25%-forecast,2022-12-20 00:00:00,,
2023-01-18 00:00:00,4.7722620231248625,1.981432999894485,6.428781465844171,3.115742580405549,USA,releases,bi_span,30,25%-forecast,2022-12-20 00:00:00,,
2023-01-18 00:00:00,4.70357397360206,2.2631121351794183,7.5135988357523935,1.8935491114517244,USA,beds_in_use,bi_span,30,25%-forecast,2022-12-20 00:00:00,,
2023-01-18 00:00:00,4.448835357288162,2.8278676182040177,6.8129918497059005,2.0846788648704213,USA,los,bi_span,30,25%-forecast,2022-12-20 00:00:00,,
2023-01-18 00:00:00,0,0,0,0,USA,overflow,bi_span,30,25%-forecast,2022-12-20 00:00:00,,
2023-01-18 00:00:00,4.046146709092556,1.156675758940921,5.2600034743288955,2.8322899438562192,USA,ice_pend,bi_span,30,25%-forecast,2022-12-20 00:00:00,ice,pend
2023-01-18 00:00:00,4.822094034357028,1.6190979109016292,6.319509853365021,3.3246782153490337,USA,ice_crim,bi_span,30,25%-forecast,2022-12-20 00:00:00,ice,crim
2023-01-18 00:00:00,4.965510012173992,2.636685659044223,7.169834386895984,2.761185637451997,USA,ice_other,bi_span,30,25%-forecast,2022-12-20 00:00:00,ice,other
2023-01-18 00:00:00,4.66436747145145,2.1498026990610035,6.652603357400668,2.676131585502233,USA,cbp_pend,bi_span,30,25%-forecast,2022-12-20 00:00:00,cbp,pend
2023-01-18 00:00:00,4.4321600541945205,2.060352983620075,6.015887554263897,2.848432554125142,USA,cbp_crim,bi_span,30,25%-forecast,2022-12-20 00:00:00,cbp,crim
2023-01-18 00:00:00,4.2675517303911334,1.5127040115053991,6.1458218414158,2.389281619366467,USA,cbp_other,bi_span,30,25%-forecast,2022-12-20 00:00:00,cbp,other
2023-01-18 00:00:00,3.7029987328669756,1.5316563199797233,4.88033400206192,2.5256634636720294,USA,bookin_rate,bi_span,30,25%-forecast,2022-12-20 00:00:00,,
2023-01-18 00:00:00,4.274177275402241,1.6853813943942633,5.683191382041299,2.86516316876318,USA,arrival_time,bi_span,30,25%-forecast,2022-12-20 00:00:00,,
2023-01-18 00:00:00,5.130832151987265,2.315656593105982,6.787353087722131,3.4743112162523997,USA,releases_dt,bi_span,30,25%-forecast,2022-12-20 00:00:00,,
2023-01-18 00:00:00,0,0,0,0,USA,overflow_dt,bi_span,30,25%-forecast,2022-12-20 00:00:00,,
2023-01-19 00:00:00,3.9318046061418084,1.3364092212839742,4.9590596696770834,2.904549542606534,USA,alos_rate,full_fact,31,25%-forecast,2022-12-20 00:00:00,,
2023-01-19 00:00:00,3.9478640940335925,1.4214887609044204,5.4396250614382735,2.456103126628914,USA,population,full_fact,31,25%-forecast,2022-12-20 00:00:00,,
2023-01-19 00:00:00,5.3641254316995095,1.6165872289788963,6.715626176765266,4.01262468663375,USA,releases,full_fact,31,25%-forecast,2022-12-20 00:00:00,,
2023-01-19 00:00:00,4.310374936329898,1.4111802839177807,5.791317820591753,2.8294320520680474,USA,beds_in_use,full_fact,31,25%-forecast,2022-12-20 00:00:00,,
2023-01-19 00:00:00,3.558146887781883,1.507816337357348,4.717157124140032,2.3991366514237362,USA,los,full_fact,31,25%-forecast,2022-12-20 00:00:00,,
2023-01-19 00:00:00,0,0,0,0,USA,overflow,full_fact,31,25%-forecast,2022-12-20 00:00:00,,
2023-01-19 00:00:00,4.492213605208001,1.4641063523491833,5.617625372839969,3.366801837576034,USA,ice_pend,full_fact,31,25%-forecast,2022-12-20 00:00:00,ice,pend
2023-01-19 00:00:00,5.447506929801965,2.0486588203754237,7.022245500271373,3.8727683593325612,USA,ice_crim,full_fact,31,25%-forecast,2022-12-20 00:00:00,ice,crim
2023-01-19 00:00:00,5.803894036519131,1.6704811764067196,7.878070372940425,3.7297177000978357,USA,ice_other,full_fact,31,25%-forecast,2022-12-20 00:00:00,ice,other
2023-01-19 00:00:00,3.8566460325586993,2.533765778252464,5.80427081998836,1.9090212451290378,USA,cbp_pend,full_fact,31,25%-forecast,2022-12-20 00:00:00,cbp,pend
2023-01-19 00:00:00,5.744318910894051,2.6481507745036175,7.958228362008997,3.530409459779101,USA,cbp_crim,full_fact,31,25%-forecast,2022-12-20 00:00:00,cbp,crim
2023-01-19 00:00:00,5.757528193214725,3.186734770561544,8.207069379452665,3.307987006976785,USA,cbp_other,full_fact,31,25%-forecast,2022-12-20 00:00:00,cbp,other
2023-01-19 00:00:00,5.939122278905579,2.0469529480747397,8.087267655805366,3.7909769020057955,USA,bookin_rate,full_fact,31,25%-forecast,2022-12-20 00:00:00,,
2023-01-19 00:00:00,3.7810878111591286,1.341640466863329,4.812363966007156,2.749811656311101,USA,arrival_time,full_fact,31,25%-forecast,2022-12-20 00:00:00,,
2023-01-19 00:00:00,5.032542170265384,1.360006500841977,6.169536058521691,3.895548282009075,USA,releases_dt,full_fact,31,25%-forecast,2022-12-20 00:00:00,,
2023-01-19 00:00:00,0,0,0,0,USA,overflow_dt,full_fact,31,25%-forecast,2022-12-20 00:00:00,,
2023-01-19 00:00:00,3.4069141430563463,1.694422515792649,5.510817578661927,1.3030107074507646,USA,alos_rate,alos_span,31,25%-forecast,2022-12-20 00:00:00,,
2023-01-19 00:00:00,4.94786017383331,2.423636686552731,6.810832247641016,3.0848881000256023,USA,population,alos_span,31,25%-forecast,2022-12-20 00:00:00,,
2023-01-19 00:00:00,5.197486983995553,1.397002300600995,6.271318011354099,4.123655956637013,USA,releases,alos_span,31,25%-forecast,2022-12-20 00:00:00,,
2023-01-19 00:00:00,4.7920584745201715,2.5037933993225017,7.107681154550362,2.4764357944899826,USA,beds_in_use,alos_span,31,25%-forecast,2022-12-20 00:00:00,,
2023-01-19 00:00:00,4.434876930386841,1.2919760316365325,5.427977620899678,3.4417762398740033,USA,los,alos_span,31,25%-forecast,2022-12-20 00:00:00,,
2023-01-19 00:00:00,0,0,0,0,USA,overflow,alos_span,31,25%-forecast,2022-12-20 00:00:00,,
2023-01-19 00:00:00,5.179597865469571,2.199231960088976,7.018201795620672,3.340993935318468,USA,ice_pend,alos_span,31,25%-forecast,2022-12-20 00:00:00,ice,pend
2023-01-19 00:00:00,5.254094187653829,2.1204165759598634,7.026806807726709,3.4813815675809465,USA,ice_crim,alos_span,31,25%-forecast,2022-12-20 00:00:00,ice,crim
2023-01-19 00:00:00,4.866835564907736,2.037675502612354,6.43313160998384,3.30053951983163,USA,ice_other,alos_span,31,25%-forecast,2022-12-20 00:00:00,ice,other
2023-01-19 00:00:00,3.155630890884087,0.9171148738179233,4.003820682653829,2.307441099114344,USA,cbp_pend,alos_span,31,25%-forecast,2022-12-20 00:00:00,cbp,pend
2023-01-19 00:00:00,6.772780452287606,3.7795742363629943,10.73920035955958,2.8063605450156337,USA,cbp_crim,alos_span,31,25%-forecast,2022-12-20 00:00:00,cbp,crim
2023-01-19 00:00:00,3.992055810054936,1.8905435968344635,5.740517017597185,2.2435946025126867,USA,cbp_other,alos_span,31,25%-forecast,2022-12-20 00:00:00,cbp,other
2023-01-19 00:00:00,4.9226229995905895,1.9116022801396073,6.928726561675521,2.9165194375056593,USA,bookin_rate,alos_span,31,25%-forecast,2022-12-20 00:00:00,,
2023-01-19 00:00:00,5.735387535397456,2.2905533512577434,7.650338059157976,3.8204370116369315,USA,arrival_time,alos_span,31,25%-forecast,2022-12-20 00:00:00,,
2023-01-19 00:00:00,3.5794199655464363,1.6190631094859516,5.58975233941498,1.56908759167789,USA,releases_dt,alos_span,31,25%-forecast,2022-12-20 00:00:00,,
2023-01-19 00:00:00,0,0,0,0,USA,overflow_dt,alos_span,31,25%-forecast,2022-12-20 00:00:00,,
2023-01-19 00:00:00,4.466555590245032,1.8830526996199604,5.813610343224875,3.1195008372651896,USA,alos_rate,bi_span,31,25%-forecast,2022-12-20 00:00:00,,
2023-01-19 00:00:00,4.621045964091316,1.775076454679573,5.985490512356199,3.256601415826435,USA,population,bi_span,31,25%-forecast,2022-12-20 00:00:00,,
2023-01-19 00:00:00,3.752268945223501,1.102781580549363,4.674217418550649,2.8303204718963517,USA,releases,bi_span,31,25%-forecast,2022-12-20 00:00:00,,
2023-01-19 00:00:00,4.63484778548997,2.420435226605848,6.8733770138956025,2.396318557084338,USA,beds_in_use,bi_span,31,25%-forecast,2022-12-20 00:00:00,,
2023-01-19 00:00:00,4.236982741079576,1.6223762115831948,5.737430482534624,2.7365349996245265,USA,los,bi_span,31,25%-forecast,2022-12-20 00:00:00,,
2023-01-19 00:00:00,0,0,0,0,USA,overflow,bi_span,31,25%-forecast,2022-12-20 00:00:00,,
2023-01-19 00:00:00,4.27630114450511,1.5085903813022954,5.537514265443171,3.0150880235670474,USA,ice_pend,bi_span,31,25%-forecast,2022-12-20 00:00:00,ice,pend
2023-01-19 00:00:00,4.005623335951764,1.3234684555590044,5.229627510108553,2.7816191617949753,USA,ice_crim,bi_span,31,25%-forecast,2022-12-20 00:00:00,ice,crim
2023-01-19 00:00:00,4.597376534542944,1.129035876398512,5.641560564528641,3.5531925045572468,USA,ice_other,bi_span,31,25%-forecast,2022-12-20 00:00:00,ice,other
2023-01-19 00:00:00,5.268787871499247,2.3770552663724414,7.0959542961204765,3.441621446878017,USA,cbp_pend,bi_span,31,25%-forecast,2022-12-20 00:00:00,cbp,pend
2023-01-19 00:00:00,4.0072867036645725,1.2520164326530114,5.321197369826073,2.6933760375030724,USA,cbp_crim,bi_span,31,25%-forecast,2022-12-20 00:00:00,cbp,crim
2023-01-19 00:00:00,3.7956353510225855,2.4691272441219536,5.5619425768255395,2.02932812521963,USA,cbp_other,bi_span,31,25%-forecast,2022-12-20 00:00:00,cbp,other
2023-01-19 00:00:00,4.121313564866446,2.5871583322394773,6.514035948663718,1.72859118106917,USA,bookin_rate,bi_span,31,25%-forecast,2022-12-20 00:00:00,,
2023-01-19 00:00:00,4.12570565586193,2.1346524388144528,6.3658860039446985,1.885525307779162,USA,arrival_time,bi_span,31,25%-forecast,2022-12-20 00:00:00,,
2023-01-19 00:00:00,4.303008199438291,2.8151965989850276,6.46695986566235,2.1390565332142324,USA,releases_dt,bi_span,31,25%-forecast,2022-12-20 00:00:00,,
2023-01-19 00:00:00,0,0,0,0,USA,overflow_dt,bi_span,31,25%-forecast,2022-12-20 00:00:00,,
2023-01-20 00:00:00,4.717157219861839,1.3083885861291071,5.81099745148729,3.6233169882363887,USA,alos_rate,full_fact,32,25%-forecast,2022-12-20 00:00:00,,
2023-01-20 00:00:00,5.980670158094454,3.871154836910727,9.217036592619873,2.744303723569032,USA,population,full_fact,32,25%-forecast,2022-12-20 00:00:00,,
2023-01-20 00:00:00,4.592772340184331,1.5751667807489105,5.909644723946539,3.27589995642212,USA,releases,full_fact,32,25%-forecast,2022-12-20 00:00:00,,
2023-01-20 00:00:00,5.306816604212703,1.975075133306153,7.133456443859586,3.480176764565819,USA,beds_in_use,full_fact,32,25%-forecast,2022-12-20 00:00:00,,
2023-01-20 00:00:00,4.031280334363291,1.3860060576338638,5.313122143909018,2.7494385248175615,USA,los,full_fact,32,25%-forecast,2022-12-20 00:00:00,,
2023-01-20 00:00:00,0,0,0,0,USA,overflow,full_fact,32,25%-forecast,2022-12-20 00:00:00,,
2023-01-20 00:00:00,5.676789445841899,1.665368100592154,7.74461706010416,3.6089618315796366,USA,ice_pend,full_fact,32,25%-forecast,2022-12-20 00:00:00,ice,pend
2023-01-20 00:00:00,4.187942048450732,2.2356757971398618,6.057013788840839,2.3188703080606246,USA,ice_crim,full_fact,32,25%-forecast,2022-12-20 00:00:00,ice,crim
2023-01-20 00:00:00,4.578442667424833,2.176356117239294,6.591236369279553,2.5656489655701122,USA,ice_other,full_fact,32,25%-forecast,2022-12-20 00:00:00,ice,other
2023-01-20 00:00:00,5.13011418889143,1.5210887831094353,6.218235554483279,4.041992823299582,USA,cbp_pend,full_fact,32,25%-forecast,2022-12-20 00:00:00,cbp,pend
2023-01-20 00:00:00,3.8197078168371736,0.945442612710946,4.5464393416737305,3.092976292000616,USA,cbp_crim,full_fact,32,25%-forecast,2022-12-20 00:00:00,cbp,crim
2023-01-20 00:00:00,4.91805011497569,2.470901752726059,6.983775675546195,2.8523245544051803,USA,cbp_other,full_fact,32,25%-forecast,2022-12-20 00:00:00,cbp,other
2023-01-20 00:00:00,2.498939576990919,0.5219304099222895,7.188298258702259,-2.1904191047204216,USA,bookin_rate,full_fact,32,25%-forecast,2022-12-20 00:00:00,,
2023-01-20 00:00:00,4.720026804677962,1.5322202230123498,6.000994967660429,3.4390586416954947,USA,arrival_time,full_fact,32,25%-forecast,2022-12-20 00:00:00,,
2023-01-20 00:00:00,4.979345540945743,1.5737752146999942,6.295054546377227,3.6636365355142564,USA,releases_dt,full_fact,32,25%-forecast,2022-12-20 00:00:00,,
2023-01-20 00:00:00,0,0,0,0,USA,overflow_dt,full_fact,32,25%-forecast,2022-12-20 00:00:00,,
2023-01-20 00:00:00,4.41568285396825,1.611162985323425,5.905760090792018,2.925605617144478,USA,alos_rate,alos_span,32,25%-forecast,2022-12-20 00:00:00,,
2023-01-20 00:00:00,4.39189358310108,1.8656641239988685,6.349788006900814,2.4339991593013472,USA,population,alos_span,32,25%-forecast,2022-12-20 00:00:00,,
2023-01-20 00:00:00,4.948712618307353,1.9727295275205297,7.398179850823116,2.499245385791589,USA,releases,alos_span,32,25%-forecast,2022-12-20 00:00:00,,
2023-01-20 00:00:00,4.223283146799928,1.5395562034370966,5.647135155845391,2.799431137754465,USA,beds_in_use,alos_span,32,25%-forecast,2022-12-20 00:00:00,,
2023-01-20 00:00:00,4.157328378131634,1.1068838212757377,5.181025174120526,3.1336315821427423,USA,los,alos_span,32,25%-forecast,2022-12-20 00:00:00,,
2023-01-20 00:00:00,0,0,0,0,USA,overflow,alos_span,32,25%-forecast,2022-12-20 00:00:00,,
2023-01-20 00:00:00,4.294593472004022,2.3134305533205732,6.228669815317419,2.3605171286906237,USA,ice_pend,alos_span,32,25%-forecast,2022-12-20 00:00:00,ice,pend
2023-01-20 00:00:00,3.7956657655934487,1.1919668944109914,4.898051280025312,2.6932802511615836,USA,ice_crim,alos_span,32,25%-forecast,2022-12-20 00:00:00,ice,crim
2023-01-20 00:00:00,3.069615751363833,1.72090205825823,4.875591704070376,1.2636397986572918,USA,ice_other,alos_span,32,25%-forecast,2022-12-20 00:00:00,ice,other
2023-01-20 00:00:00,4.420103926276868,2.3608297936068383,6.108939822954819,2.731268029598918,USA,cbp_pend,alos_span,32,25%-forecast,2022-12-20 00:00:00,cbp,pend
2023-01-20 00:00:00,3.588440530873384,2.3863980981344013,6.092811746035619,1.08406931571115,USA,cbp_crim,alos_span,32,25%-forecast,2022-12-20 00:00:00,cbp,crim
2023-01-20 00:00:00,4.892075451685276,1.5941198372152212,6.224792987182149,3.559357916188401,USA,cbp_other,alos_span,32,25%-forecast,2022-12-20 00:00:00,cbp,other
2023-01-20 00:00:00,4.811790482182737,1.7250742235530396,6.253988624437208,3.369592339928267,USA,bookin_rate,alos_span,32,25%-forecast,2022-12-20 00:00:00,,
2023-01-20 00:00:00,4.174834931375532,2.118427798148858,6.134053873612252,2.2156159891388123,USA,arrival_time,alos_span,32,25%-forecast,2022-12-20 00:00:00,,
2023-01-20 00:00:00,5.589579957641822,2.802997574886352,8.181920347321244,2.9972395679624007,USA,releases_dt,alos_span,32,25%-forecast,2022-12-20 00:00:00,,
2023-01-20 00:00:00,0,0,0,0,USA,overflow_dt,alos_span,32,25%-forecast,2022-12-20 00:00:00,,
2023-01-20 00:00:00,5.034149985105556,1.6595757292532096,6.569001542317198,3.4992984278939128,USA,alos_rate,bi_span,32,25%-forecast,2022-12-20 00:00:00,,
2023-01-20 00:00:00,4.633166806274066,2.7549487843172185,7.181069476283801,2.085264136264332,USA,population,bi_span,32,25%-forecast,2022-12-20 00:00:00,,
2023-01-20 00:00:00,5.129933757095247,1.5628074751037955,6.769999619765028,3.48986789442547,USA,releases,bi_span,32,25%-forecast,2022-12-20 00:00:00,,
2023-01-20 00:00:00,4.953831049542515,2.2096800230589237,7.272748018506731,2.6349140805783025,USA,beds_in_use,bi_span,32,25%-forecast,2022-12-20 00:00:00,,
2023-01-20 00:00:00,5.855674601198089,1.9682145564900917,7.675969465545626,4.035379736850548,USA,los,bi_span,32,25%-forecast,2022-12-20 00:00:00,,
2023-01-20 00:00:00,0,0,0,0,USA,overflow,bi_span,32,25%-forecast,2022-12-20 00:00:00,,
2023-01-20 00:00:00,4.154460227565555,0.6502969143098151,4.698122053199804,3.610798401931306,USA,ice_pend,bi_span,32,25%-forecast,2022-12-20 00:00:00,ice,pend
2023-01-20 00:00:00,4.174252325995298,1.6822811798315673,5.467368111751213,2.881136540239387,USA,ice_crim,bi_span,32,25%-forecast,2022-12-20 00:00:00,ice,crim
2023-01-20 00:00:00,4.257258385169527,1.8607825297063463,5.978195196312929,2.5363215740261227,USA,ice_other,bi_span,32,25%-forecast,2022-12-20 00:00:00,ice,other
2023-01-20 00:00:00,4.476304652796787,1.9319796111142375,5.96135564358331,2.9912536620102643,USA,cbp_pend,bi_span,32,25%-forecast,2022-12-20 00:00:00,cbp,pend
2023-01-20 00:00:00,4.244186779957546,1.1533391380156555,5.310847578120118,3.1775259817949717,USA,cbp_crim,bi_span,32,25%-forecast,2022-12-20 00:00:00,cbp,crim
2023-01-20 00:00:00,4.843021906165873,1.5446848087352048,6.134410723592094,3.5516330887396528,USA,cbp_other,bi_span,32,25%-forecast,2022-12-20 00:00:00,cbp,other
2023-01-20 00:00:00,4.346839542202373,1.9378958626390965,5.8364381664826395,2.8572409179221063,USA,bookin_rate,bi_span,32,25%-forecast,2022-12-20 00:00:00,,
2023-01-20 00:00:00,5.0505489555478364,1.4065118457236805,6.52659261438615,3.5745052967095265,USA,arrival_time,bi_span,32,25%-forecast,2022-12-20 00:00:00,,
2023-01-20 00:00:00,4.240971602745025,1.7421789239864596,6.069276256652054,2.412666948837999,USA,releases_dt,bi_span,32,25%-forecast,2022-12-20 00:00:00,,
2023-01-20 00:00:00,0,0,0,0,USA,overflow_dt,bi_span,32,25%-forecast,2022-12-20 00:00:00,,
2023-01-21 00:00:00,4.336877860043884,1.0257417193478495,5.413327777655701,3.2604279424320675,USA,alos_rate,full_fact,33,25%-forecast,2022-12-20 00:00:00,,
